"country","actor.name","is.non.gov.actor.connected.to.gov","event.name.description","tmk","part.civ.war","civ.war.name","part.int.war","int.war.name","year","is.government.actor","primary.location","pl.ccode","pl.gwn","secondary.location","intent.4.a.actor.org.pln","intent.4.b.actor.stat.int","tmk.st","tmk.end","deaths.est","deaths.est.crit","group1.name","group1.best.fatalities.estimate","group1.high.fatalities.estimate","group1.low.fatalities.estimate","group1.tmk.eth","group1.tmk.eth.nm","group1.tmk.eth.id","group1.tmk.rel","group1.tmk.rel.nm","group1.tmk.rel.id","group1.tmk.pol","group1.tmk.pol.nm","group2.name","group2.best.fatalities.estimate","group2.high.fatalities.estimate","group2.low.fatalities.estimate","group2.tmk.eth","group2.tmk.eth.nm","group2.tmk.eth.id","group2.tmk.rel","group2.tmk.rel.nm","group2.tmk.rel.id","group2.tmk.pol","group2.tmk.pol.nm","group3.name","group3.best.fatalities.estimate","group3.high.fatalities.estimate","group3.low.fatalities.estimate","group3.tmk.eth","group3.tmk.eth.nm","group3.tmk.eth.id","group3.tmk.rel","group3.tmk.rel.nm","group3.tmk.rel.id","group3.tmk.pol","group3.tmk.pol.nm","group4.name","group4.best.fatalities.estimate","group4.high.fatalities.estimate","group4.low.fatalities.estimate","group4.tmk.eth","group4.tmk.eth.nm","group4.tmk.eth.id","group4.tmk.rel","group4.tmk.rel.nm","group4.tmk.rel.id","group4.tmk.pol","group4.tmk.pol.nm","group5.name","group5.best.fatalities.estimate","group5.high.fatalities.estimate","group5.low.fatalities.estimate","group5.tmk.eth","group5.tmk.eth.nm","group5.tmk.eth.id","group5.tmk.rel","group5.tmk.rel.nm","group5.tmk.rel.id","group5.tmk.pol","group5.tmk.pol.nm","total.deaths","tmk.end.type","tmk.end.type.military","tmk.end.type.leader","tmk.end.type.peace","tmk.end.type.ceasefire","tmk.end.type.submission","tmk.end.type.other.uncertain","mil.int","mil.int.id","mil.int.ccid","tmk.group1.size","tmk.group2.size","tmk.group3.size","trig","trig.strat.env","trig.strat.env.nm","trig.to.host.pop","trig.to.host.pop.nm","trig.crac.prot","trig.crac.prot.nm","trig.sym.sig.vio","trig.sym.sig.vio.nm","trig.other","trig.other.nm","trig.inst.perp","trig.inst.perp.nm","trig.inst.targ.grp","trig.inst.targ.grp.nm","trig.inst.oth","trig.inst.oth.nm","trig.inst.oth.con.gov","trig.inst.oth.con.targ","tmk_id","duration","tmk.ordinal","intent.4a.any","intent.4b.any","tmk.ordinal.max","genpol.ongoing","genpol.onset"
"DRC Congo (Zaire)","Government of the Congo","0","Kasai separatist conflict",1,1,"Kasai separatist conflict","0",NA,1960,1,"DR Congo (Zaire)",490,490,NA,1,0,"08/08/60","31/12/60",525,"SciencesPo Mass Violence and Resistance","Baluba ethnic group","525","525","525",1,"Baluba ethnic group","49005000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,"Kasai seperatist movement defeated",0,0,0,0,1,0,"1","UN Operations in the Congo",NA,"2745000",NA,NA,"1","1","Kasai seperatist movement","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Kasai/Baluba population","0",NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1960",1,4,1,0,4,0,0
"DRC Congo (Zaire)","Government of the Congo","0","Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1964,1,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/68",12000,"SciencesPo Mass Violence and Resistance","Supporters (perceived and real) of Simba/Kwilu rebels","12000","12000","14000",0,NA,NA,0,NA,NA,1,"Supporters (perceived and real) of Simba/Kwilu rebels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,"Continued into 1965",NA,NA,NA,NA,NA,NA,"1","UN Operations in the Congo",NA,NA,NA,NA,"1","1","Simba rebellion","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Simba rebels","0",NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1964",1,7,1,1,7,1,1
"DRC Congo (Zaire)","Government of the Congo","0","Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1965,1,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/68",12000,"SciencesPo Mass Violence and Resistance","Supporters (perceived and real) of Simba/Kwilu rebels","12000","12000","14000",0,NA,NA,0,NA,NA,1,"Supporters (perceived and real) of Simba/Kwilu rebels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,"Continued into 1966",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1964",2,7,1,1,7,1,0
"DRC Congo (Zaire)","Government of the Congo","0","Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1966,1,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/68",12000,"SciencesPo Mass Violence and Resistance","Supporters (perceived and real) of Simba/Kwilu rebels","12000","12000","14000",0,NA,NA,0,NA,NA,1,"Supporters (perceived and real) of Simba/Kwilu rebels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,"Continued into 1967",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1964",3,7,1,1,7,1,0
"DRC Congo (Zaire)","Government of the Congo","0","Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1967,1,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/68",12000,"SciencesPo Mass Violence and Resistance","Supporters (perceived and real) of Simba/Kwilu rebels","12000","12000","14000",0,NA,NA,0,NA,NA,1,"Supporters (perceived and real) of Simba/Kwilu rebels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,"Continued into 1968",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1964",4,7,1,1,7,1,0
"DRC Congo (Zaire)","Government of the Congo","0","Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1968,1,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/68",12000,"SciencesPo Mass Violence and Resistance","Supporters (perceived and real) of Simba/Kwilu rebels","12000","12000","14000",0,NA,NA,0,NA,NA,1,"Supporters (perceived and real) of Simba/Kwilu rebels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60000,"Simba rebel movement defeated, population pacified",0,0,0,0,1,0,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Government of the Congo-1964",5,7,1,1,7,1,0
"DR Congo (Zaire)","Interahamwe, MAGRIVI","0","Aftermath of Rwandan genocide",1,0,NA,"0",NA,1996,0,"DR Congo (Zaire)",490,490,NA,0,0,"01/01/96","31/12/96",984,"UCDP estimate","Tutsi and Bahunde people","315","984","209",1,"Tutsi and Bahunde","49013000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,984,"Low activity",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Interahamwe, MAGRIVI-1996",1,1,0,0,1,0,0
"DRC Congo (Zaire)","Katanga gendarmes",NA,"Katanga separatist conflict",1,1,"Katanga separatist conflict","0",NA,1960,0,"DR Congo (Zaire)",490,490,NA,1,0,"01/07/60","31/12/60",7000,"SciencesPo Mass Violence and Resistance","Baluba seperatists","7000","88","7000",1,"Baluba ethnic group","49005000",0,NA,NA,1,"Separatists from Katanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,"Katanga seperatist movement defeated",0,0,0,0,1,0,"1","UN Operations in the Congo",NA,"2745000",NA,NA,"1","1","Baluba seperatist movement from Katanga","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Baluba seperatists","0",NA,NA,NA,"DR Congo (Zaire)-Katanga gendarmes-1960",1,4,1,0,4,1,1
"DR Congo (Zaire)","Mayi Mayi - Ngilima ","0","Mayi Mayi killings",1,1,"First Congo War","0",NA,1996,0,"DR Congo (Zaire)",490,490,NA,0,0,"10/10/96","31/12/96",60,"UCDP Estimate","Hutu people","50","60","50",1,"Hutu","49010000",0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,"New government established in Congo in 1997",0,1,0,0,0,0,"1","Rwanda, Uganda and Angola","517; 500; 540",NA,NA,NA,"1","1","Escalation of fighting between Zaire forces and local militias","0",NA,"0",NA,"0",NA,"0",NA,"1","Zaire","0",NA,"0",NA,"0",NA,"DR Congo (Zaire)-Mayi Mayi - Ngilima -1996",1,1,0,0,1,0,0
"DRC Congo (Zaire)","Simba rebels",NA,"Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1964,0,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/65",10000,"SciencesPo Mass Violence and Resistance","Elite and middle class ","10000","10000","10000",0,NA,NA,0,NA,NA,1,"Elite and middle class ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,"Continued into 1965",NA,NA,NA,NA,NA,NA,"1","UN Operations in the Congo",NA,NA,NA,NA,"1","1","Simba rebellion","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Simba rebels","0","0","DR Congo (Zaire)-Simba rebels-1964",1,7,1,1,7,1,1
"DRC Congo (Zaire)","Simba rebels",NA,"Kwilu and Simba rebellions",1,1,"Kwilu and Simba rebellions","0",NA,1965,0,"DR Congo (Zaire)",490,490,NA,1,1,"01/04/64","31/12/65",10000,"SciencesPo Mass Violence and Resistance","Elite and middle class ","10000","10000","10000",0,NA,NA,0,NA,NA,1,"Elite and middle class ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,"Simba rebel movement defeated",0,0,0,0,1,0,NA,NA,NA,NA,NA,"17370000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-Simba rebels-1964",2,7,1,1,7,1,0
"DR Congo (Zaire)","UPC","1","Ituri conflict",1,0,NA,"0",NA,2002,0,"DR Congo (Zaire)",490,490,NA,1,0,"01/01/02","31/12/03",2541,"UCDP estimate","Lendu People","1894","2541","1768",1,"Lendu",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066,"Continued into 2003",NA,NA,NA,NA,NA,NA,"1","Ugandan forces","500","350000",NA,NA,"1","1","Second Congo War","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"0","0","DR Congo (Zaire)-UPC-2002",1,4,1,0,4,1,1
"DR Congo (Zaire)","UPC","1","Ituri conflict",1,0,NA,"0",NA,2003,0,"DR Congo (Zaire)",490,490,NA,1,0,"01/01/02","31/12/03",525,"UCDP estimate","Lendu People","475","525","475",1,"Lendu",NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066,"International Peacekeeping force stabilised the situation",1,0,0,0,0,0,"1","Ugandan forces, French-led International Peacekeeping Force","500; 220","360000",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DR Congo (Zaire)-UPC-2002",2,4,1,0,4,1,0
"Egypt","Government of Egypt","0","Rab'a Massacre",1,0,NA,"0",NA,2013,1,"Egypt",651,651,NA,0,0,"05/07/13","17/08/13",1150,"HRW","Muslim Brotherhood","1150","1150","626",0,NA,NA,1,"Muslim Brotherhood ","ARI99",1,"Muslim Brotherhood ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,"Protests dispersed and crackdown ends",0,0,0,0,1,0,"0",NA,NA,"2000000",NA,NA,"1","0",NA,"0",NA,"1","Crackdown on Muslim Brotherhood protests","0",NA,"0",NA,"1","Egyptian Army","0",NA,"0",NA,"0",NA,"Egypt-Government of Egypt-2013",1,2,0,0,2,0,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1980,1,"El Salvador",92,92,NA,1,0,"01/01/80","31/12/85",9826,"Mass Atrocity Endings","FMLN/supporters","9826","12000","9826",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",1,4,1,1,7,1,1
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1981,1,"El Salvador",92,92,NA,1,1,"01/01/80","31/12/85",12501,"Mass Atrocity Endings","FMLN/supporters","12501","16266","12501",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",2,7,1,1,7,1,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1982,1,"El Salvador",92,92,NA,1,1,"01/01/80","31/12/85",3059,"Mass Atrocity Endings","FMLN/supporters","3059","5962","2330",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",3,7,1,1,7,1,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1983,1,"El Salvador",92,92,NA,1,1,"01/01/80","31/12/85",4700,"Mass Atrocity Endings","FMLN/supporters","4700","5209","4700",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",4,7,1,1,7,1,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1984,1,"El Salvador",92,92,NA,0,0,"01/01/80","31/12/85",1965,"Mass Atrocity Endings","FMLN/supporters","1965","1965","1965",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",5,2,1,1,7,1,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1985,1,"El Salvador",92,92,NA,0,0,"01/01/80","31/12/85",1655,"Mass Atrocity Endings","FMLN/supporters","1655","2000","1655",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33706,"Overall violence fell after 1985",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","0",NA,"0",NA,"0",NA,"0",NA,"1","Assassination of Oscar Romero","1","El Salvador regime","0",NA,"0",NA,"0","0","El Salvador-Government of El Salvador-1980",6,2,1,1,7,1,0
"El Salvador","Government of El Salvador","0","Salvadoran Civil War",1,1,"Salvadoran Civil War","0",NA,1989,1,"El Salvador",92,92,NA,0,0,"11/11/89","31/05/90",2400,"Mass Atrocity Endings","FMLN/supporters","2400","2868","2400",0,NA,NA,0,NA,NA,1,"FMLN/supporters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,"US Military Aid cut and UN Peace process begins",0,0,0,1,0,0,"0",NA,NA,NA,NA,NA,"1","1","FMLN Attack urban areas","1","FMLN Attack urban areas","0",NA,"0",NA,"0",NA,"0",NA,"1","FMLN","0",NA,NA,NA,"El Salvador-Government of El Salvador-1989",1,2,0,0,2,0,0
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1969,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",1,7,1,1,7,1,1
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1970,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",2,7,1,1,7,1,0
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1971,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",3,7,1,1,7,1,0
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1972,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",4,7,1,1,7,1,0
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1973,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",5,7,1,1,7,1,0
"Equatorial Guinea","Government of Equatorial Guinea","0","Macias Regime Violence",1,0,NA,"0",NA,1974,1,"Equatorial Guinea",411,411,NA,1,1,"05/03/69","03/08/79",NA,NA,"Regime Opponents",NA,NA,NA,1,"Bubi","41103000",1,"Christians","ARC",1,"Intellectuals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50000,"Macias deposed in coup",0,1,0,0,0,0,"0",NA,NA,NA,NA,NA,"1","1","Coup Attempt","0",NA,"0",NA,"0",NA,"0",NA,"0",NA,"1","Macias political rivals","0",NA,"0",NA,"Equatorial Guinea-Government of Equatorial Guinea-1969",6,7,1,1,7,1,0
